dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback,ds_uci_id
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,8,0.5,ucimlrepo,10992,16,10,0.0001275451226209,0.0071144310618964,0.2342797558809883,0.5403237803417699,16.751375471940264,9.595566034084186,5400,88473600.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,8,0.75,ucimlrepo,10992,16,10,0.0,-3.3667773076956918e-12,0.0052759718255004,0.1943419557654045,16.082946656038985,9.039212267845867,5496,90046464.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,8,0.9,ucimlrepo,10992,16,10,0.0,-3.3667773076956918e-12,0.0052759718255004,0.1943419557654045,16.83344101603143,9.63728403300047,5496,90046464.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,16,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0265534911304712,0.0156561778858304,1,32768.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,16,0.25,ucimlrepo,10992,16,10,0.3830855755350312,0.6639231284377762,0.3792727097890055,0.6491532308844978,0.4175518851261586,0.3305075890384614,101,3309568.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,16,0.5,ucimlrepo,10992,16,10,1.1920774355243672e-06,7.195154875377237e-05,2.729705086978528e-05,0.0004463140104334,33.21142234001309,22.68687785603106,5495,180060160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,16,0.75,ucimlrepo,10992,16,10,0.0,-3.3667773076956918e-12,0.0044488761150412,0.1779225670084269,32.585463613970205,22.559067921014503,5496,180092928.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,2,10992,16,10,16,0.9,ucimlrepo,10992,16,10,0.0,-3.3667773076956918e-12,0.0044488761150412,0.1779225670084269,29.671101921936497,22.109151100041345,5496,180092928.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,1,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0025536871980875,0.0010109920985996,1,2048.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,1,0.25,ucimlrepo,10992,16,10,0.3141760723662035,0.5493288501643159,0.3189117512173099,0.5426841257252819,0.0131271600002946,0.0052743249980267,39,79872.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,1,0.5,ucimlrepo,10992,16,10,0.0914815561747979,0.4560169608157083,0.0930289863290471,0.4712456123984891,0.3605526990722865,0.0811887320596724,695,1423360.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,1,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0898375497054841,0.4613485753503485,2.878569707972929,0.770626466954127,5496,11255808.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,1,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0898375497054841,0.4613485753503485,2.667198766954243,0.7274060039781034,5496,11255808.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,4,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.007926910999231,0.0035607609970611,1,8192.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,4,0.25,ucimlrepo,10992,16,10,0.3565052082891459,0.5547221298931857,0.4102829400643669,0.571451523436037,0.0338552061002701,0.0215735042002052,30,245760.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,4,0.5,ucimlrepo,10992,16,10,0.0065912569742495,0.1511848423680435,0.0299608233769971,0.4082961408720921,5.882573946844786,2.69799899100326,3741,30646272.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,4,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0120796524828663,0.2739398313318579,8.130667865043506,3.847700891084969,5496,45023232.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,4,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0120796524828663,0.2739398313318579,7.992262427997048,3.733373473998654,5496,45023232.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,8,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0168441219720989,0.0079966159537434,1,16384.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,8,0.25,ucimlrepo,10992,16,10,0.3943837666059619,0.6270849957542749,0.3789908904712959,0.6011555357686973,0.1889539749827236,0.1254985928535461,75,1228800.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,8,0.5,ucimlrepo,10992,16,10,0.0001227813158921,0.0070343069512264,0.2071812752608149,0.5315552540012696,16.92099140299979,10.220869970999049,5400,88473600.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,8,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0053233957325774,0.1944799692639972,17.26196524199986,10.11977374900016,5496,90046464.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,8,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0053233957325774,0.1944799692639972,16.761122689116746,9.99682698212564,5496,90046464.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,16,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0286383870989084,0.0166375997941941,1,32768.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,16,0.25,ucimlrepo,10992,16,10,0.3883907748095558,0.6551546912004034,0.4642300074961956,0.6755814199830696,0.4989134959978401,0.3561297930027649,104,3407872.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,16,0.5,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0044934920967052,0.1804241656518261,32.18996407603845,22.02656078990549,5496,180092928.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,16,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0044934920967052,0.1804241656518261,32.709504197817296,22.88756315689534,5496,180092928.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,3,10992,16,10,16,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0044934920967052,0.1804241656518261,32.90824447799969,22.795427647000903,5496,180092928.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,1,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.002692213980481,0.0010025070514529,1,2048.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,1,0.25,ucimlrepo,10992,16,10,0.3491600727272179,0.5604076118509769,0.367866768265824,0.5567667311553758,0.0137923550028062,0.0056570850028947,43,88064.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,1,0.5,ucimlrepo,10992,16,10,0.0939792658877438,0.4560068784189374,0.0908060909794103,0.4693587342432421,0.3822365920059383,0.0833465619944036,738,1511424.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,1,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0880082934604372,0.4606906186495994,2.651869751047343,0.7144804960116744,5496,11255808.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,1,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0880082934604372,0.4606906186495994,2.818096986040473,0.735332609154284,5496,11255808.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,4,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0084082409994152,0.0039137410021794,1,8192.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,4,0.25,ucimlrepo,10992,16,10,0.354237556041276,0.552421350205891,0.3411416342276024,0.5425788353952872,0.038876140024513,0.0234785489737987,32,262144.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,4,0.5,ucimlrepo,10992,16,10,0.0063891951658407,0.1528263685960434,0.031332543426587,0.4114771348853471,5.526175737148151,2.547350810840726,3732,30572544.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,4,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0119768477933343,0.2736931762979393,8.149138048058376,3.8505163630470634,5496,45023232.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,4,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0119768477933343,0.2736931762979393,8.418765943031758,3.931052850093693,5496,45023232.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,8,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.017932296032086,0.008041987195611,1,16384.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,8,0.25,ucimlrepo,10992,16,10,0.3951430268368555,0.6269093986545735,0.4289544335045797,0.628092545573961,0.1551353221293538,0.1156048739794641,72,1179648.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,8,0.5,ucimlrepo,10992,16,10,0.0001168213673021,0.0064561326866883,0.2367671787041467,0.5370530561535019,17.19992063400059,10.277891775000173,5409,88621056.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,8,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0052134911707639,0.193801873374663,17.294287374941632,10.57004191284068,5496,90046464.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,8,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0052134911707639,0.193801873374663,17.113923628116027,10.289409541990608,5496,90046464.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,16,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0282857369165867,0.016741001047194,1,32768.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,16,0.25,ucimlrepo,10992,16,10,0.351110124469055,0.643199869009036,0.3577547566263195,0.6413968408746364,0.5201916730002267,0.4021050660012406,117,3833856.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,16,0.5,ucimlrepo,10992,16,10,1.1921160327332196e-06,7.19519475763259e-05,0.0001952442360925,0.0067330514459762,32.228840787895024,21.983967557083815,5495,180060160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,16,0.75,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0044488027003442,0.1793955468846972,33.02107687999887,21.814889477002,5496,180092928.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,ART1,4,10992,16,10,16,0.9,ucimlrepo,10992,16,10,0.0,-3.693343110436065e-12,0.0044488027003442,0.1793955468846972,32.248572963057086,22.457080497872084,5496,180092928.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,1,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.001109505072236,0.0006913351826369,1,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,1,0.25,ucimlrepo,10992,16,10,0.2413719076646648,0.4686555560862492,0.2384291018596938,0.4458169426028607,0.0016440469771623,0.002125424100086,12,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,1,0.5,ucimlrepo,10992,16,10,0.3203378970058613,0.5120686423089985,0.3096093455343915,0.509005684839623,0.0024479872081428,0.0075196239631623,41,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,1,0.75,ucimlrepo,10992,16,10,0.2279836150598433,0.5439548708737271,0.2384661937785182,0.5439114772674725,0.0044372659176588,0.0276846350170671,142,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,1,0.9,ucimlrepo,10992,16,10,0.127312036100062,0.4978958999463912,0.1225512619386427,0.4982492221955261,0.0099390940740704,0.0919298210646957,421,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,4,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0027923178859055,0.0019238688983023,1,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,4,0.25,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0034934231080114,0.002379375975579,1,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,4,0.5,ucimlrepo,10992,16,10,0.4140515679022892,0.6004649045808235,0.3411323842740248,0.5320891920591998,0.0044147809967398,0.0100951199419796,28,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,4,0.75,ucimlrepo,10992,16,10,0.1963451138397055,0.5854563551720486,0.2459263460894754,0.5960599662162536,0.0135674341581761,0.0712801089975982,202,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,4,0.9,ucimlrepo,10992,16,10,0.0585706258006666,0.4429093819416974,0.0604209004293821,0.4530234513791977,0.0473575799260288,0.3110662898980081,844,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,8,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0045323579997784,0.0036107579999224,1,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,8,0.25,ucimlrepo,10992,16,10,0.2700607666895898,0.4473170370451028,0.2509247045946365,0.3904995369588091,0.0057540140114724,0.0068617460783571,9,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,8,0.5,ucimlrepo,10992,16,10,0.462659114820618,0.674957032801984,0.4330251640128365,0.6336969567404346,0.0121644840110093,0.035829396918416,69,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,8,0.75,ucimlrepo,10992,16,10,0.1190573454862062,0.5429913928119415,0.1429738454717612,0.5470119233579632,0.0492018749937415,0.179332175059244,375,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,8,0.9,ucimlrepo,10992,16,10,0.0144997011419543,0.331730341249688,0.0211819527605297,0.3717196767506684,0.206358753144741,0.8266263860277832,1493,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,16,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0100399199873209,0.0070260351058095,1,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,16,0.25,ucimlrepo,10992,16,10,0.364772475059794,0.5504474812494576,0.2855406872370246,0.4668959698407129,0.0125635219737887,0.0175143179949373,16,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,16,0.5,ucimlrepo,10992,16,10,0.3504017447826255,0.6517654469166259,0.3775776942559001,0.6392902915036079,0.0285020091105252,0.081640857970342,102,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,16,0.75,ucimlrepo,10992,16,10,0.0770138077289936,0.5087299545464554,0.0866921893425892,0.5169301590687362,0.1195932200644165,0.4093373920768499,509,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,0,10992,16,10,16,0.9,ucimlrepo,10992,16,10,0.0093676881802021,0.2919862638580649,0.0147136047669128,0.3367718598854157,0.4671693311538547,1.4217493799515069,1765,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,1,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0012065540067851,0.0006848738994449,1,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,1,0.25,ucimlrepo,10992,16,10,0.1742153275896131,0.4132620864102023,0.1946267092014255,0.4382200862188036,0.0016989829018712,0.0017768619582057,9,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,1,0.5,ucimlrepo,10992,16,10,0.3305811078002416,0.5595041983085592,0.332130212084198,0.551830236770213,0.0023219999857246,0.0074275890365242,40,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,1,0.75,ucimlrepo,10992,16,10,0.2803270721282748,0.572231033708867,0.2700522502618844,0.5616737656023412,0.0041637909598648,0.0263003499712795,139,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,1,0.9,ucimlrepo,10992,16,10,0.1385326467535723,0.50073791958127,0.1405124584188405,0.5008036343253961,0.0097282209899276,0.0917858090251684,426,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,4,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0026430450379848,0.0019627539440989,1,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,4,0.25,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0026268479414284,0.001850709086284,1,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,4,0.5,ucimlrepo,10992,16,10,0.2937286074752075,0.53174227287476,0.2837204433116103,0.5021838816033662,0.0045867019798606,0.0101558649912476,27,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,4,0.75,ucimlrepo,10992,16,10,0.2151832429327303,0.5865684306610988,0.234176146323124,0.5872408481198169,0.0138438360008876,0.0725905729996156,201,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,4,0.9,ucimlrepo,10992,16,10,0.0589523281570728,0.4404823283709114,0.0727421487562984,0.4551155152018125,0.0487388879992067,0.3205670439638197,863,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,8,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0043381238356232,0.0033958980347961,1,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,8,0.25,ucimlrepo,10992,16,10,0.1791086491372183,0.3553228937599941,0.1554823862950642,0.3554252020005419,0.0055735718924552,0.0062239009421318,7,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,8,0.5,ucimlrepo,10992,16,10,0.3840742949988809,0.642602089657986,0.4527168799422902,0.6466314661650016,0.0118548509199172,0.0366794499568641,70,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,8,0.75,ucimlrepo,10992,16,10,0.1337823539447176,0.5509784344336,0.1461492182903827,0.5540482233060693,0.0453831320628523,0.1704558990895748,356,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,8,0.9,ucimlrepo,10992,16,10,0.0153644490240986,0.3355476867768681,0.0196473887516682,0.3685727404377403,0.207921037916094,0.8515879970509559,1474,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,16,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0101209471467882,0.0070899080019444,1,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,16,0.25,ucimlrepo,10992,16,10,0.4215210404279654,0.556310491561113,0.2816673786863711,0.4588628196425054,0.0137160590384155,0.0207598430570215,21,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,16,0.5,ucimlrepo,10992,16,10,0.3566534918898009,0.6518478302930928,0.4117779220949674,0.6475691703280637,0.0281572300009429,0.0804606610909104,99,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,16,0.75,ucimlrepo,10992,16,10,0.0836052714435084,0.5100993101466905,0.0892855859558482,0.5168570439276979,0.1156614969950169,0.4083303508814424,505,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,1,10992,16,10,16,0.9,ucimlrepo,10992,16,10,0.0099676972088098,0.2970828876110952,0.0153826729389215,0.3432769909856577,0.4846844868734479,1.5199144128710032,1736,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,1,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0011120210401713,0.0006532110273838,1,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,1,0.25,ucimlrepo,10992,16,10,0.1768722442572001,0.4132281649094853,0.1678705825944662,0.3883270266209669,0.0016476861201226,0.0020523760467767,10,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,1,0.5,ucimlrepo,10992,16,10,0.3355124320205843,0.5467936729710068,0.2894970406193119,0.5006085501908101,0.00219491799362,0.0070664598606526,40,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,1,0.75,ucimlrepo,10992,16,10,0.2627580343228932,0.5597002720165963,0.2716617936140609,0.5549185825692665,0.0042129999492317,0.0258684870786964,142,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,1,0.9,ucimlrepo,10992,16,10,0.133827543608652,0.4960865888470662,0.1330802296323354,0.4926693383238039,0.009808138012886,0.0883237458765506,411,32.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,4,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0031995840836316,0.0022599908988922,1,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,4,0.25,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0028553449083119,0.0019815058913081,1,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,4,0.5,ucimlrepo,10992,16,10,0.3589316103843992,0.5641712479712673,0.3167775260552918,0.5441923793870872,0.0044296460691839,0.0113279190845787,29,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,4,0.75,ucimlrepo,10992,16,10,0.22325606050634,0.5963986506433312,0.261780516256691,0.5982949297142447,0.0125913710799068,0.0664692528080195,189,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,4,0.9,ucimlrepo,10992,16,10,0.0506282898475194,0.437385061342714,0.0576254650176576,0.453642791745366,0.0479550051968544,0.3125676580239087,861,96.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,8,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0045245529618114,0.0036960488650947,1,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,8,0.25,ucimlrepo,10992,16,10,0.2484195848257704,0.493384643448395,0.1553042881162492,0.3899123245371758,0.0054646939970552,0.0062905109953135,8,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,8,0.5,ucimlrepo,10992,16,10,0.4067734409151217,0.6645186492983196,0.4266418506144986,0.641641032974536,0.0123862759210169,0.0365755970124155,74,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,8,0.75,ucimlrepo,10992,16,10,0.1189171660605087,0.5444410830062196,0.1365268135734988,0.5434879481592161,0.047933630999978,0.1803240230001392,374,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,8,0.9,ucimlrepo,10992,16,10,0.0148476386042803,0.331517198078669,0.0205422483381376,0.366103856586114,0.2100078801158815,0.8384611061774194,1507,128.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,16,0.0,ucimlrepo,10992,16,10,0.0,0.0,0.0,0.0,0.0100059090182185,0.0069640821311622,1,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,16,0.25,ucimlrepo,10992,16,10,0.5068036569433041,0.6635671494412461,0.2928892354957859,0.5247686151724068,0.012574491000123,0.0149339180006791,13,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,16,0.5,ucimlrepo,10992,16,10,0.3936196489735192,0.6686284740835503,0.3761427419740136,0.6485080891326335,0.0290115410462021,0.0797525788657367,101,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,16,0.75,ucimlrepo,10992,16,10,0.0729236622794749,0.5082673731566605,0.0948371753520743,0.5151463526052571,0.1216830029152333,0.400559444911778,492,160.0,binary,5496,5496,ok,,,81.0
pendigits,UCI_81_PenDigits,BinaryFuzzyART,2,10992,16,10,16,0.9,ucimlrepo,10992,16,10,0.0094060139595247,0.2929792982301447,0.0143182575067204,0.3365084294111409,0.4650075729005039,1.4635829939506948,1758,160.0,binary,5496,5496,ok,,,81.0
